Date,ADI,AMAT,AMD,ASML,AVGO,INTC,KLAC,LRCX,MCHP,MRVL,MU,NVDA,NXPI,ON,QCOM,TER,TSM,TXN,UMC
2018-01-18,0.0173233348498536,0.0010458473887356,0.0235304937684087,0.0207690791145128,0.0148989697604571,0.0020254114884776,0.0101695923766016,0.0018024980472199,0.0131395275220213,0.0042301730885789,-0.0061189437212922,-0.0012468219168527,0.0055152446070539,0.0337064254408756,0.0004410899708981,0.0091541119324071,0.0328419588961621,-0.0233483867556809,-0.0041236049279982
2018-01-19,-0.0113767165493812,0.0,0.0095770790703821,0.0105653796375545,-0.0127194440286658,0.0076147788614942,0.0032217983987321,0.0100731495140664,0.0016435953449278,-0.000422280671299,-0.0285932551081151,0.0249490695374005,0.0037427832275434,0.0120532250816377,-0.0001469623509469,0.0048621522403012,0.0022411223296501,0.0036010282125287,0.0082303498706935
2018-01-22,0.0052906895682685,0.0010448274359498,0.0047543248417945,9.719854521521378e-05,-0.0161973315526356,0.0205374255305852,-0.0037453415919358,0.0079669476877486,0.0126440395754842,-0.0025368417456704,0.0030364190235099,0.0154378668763071,0.0052167002571234,0.0130928238964547,0.0092167722725274,0.0073535697802875,0.0375663560509531,0.0220940865419445,-0.0123711798512666
2018-01-23,-0.0018641831447237,0.0057267571386286,0.0226660716270599,-0.0005352715292972,0.0030097355205734,0.0067531686995417,0.0123160302388308,0.0277209065788233,-0.0017239091394874,-0.0038177535184609,0.0246471298480744,0.0220916137793769,-0.0019013908802201,-0.0087095253129797,-0.0048174759710438,0.013515025190559,-0.0021585039353242,0.003760422820105,0.0326559617652012
2018-01-24,-0.0117824229284752,-0.015871970515418,-0.0179341684421812,-0.0156005906627418,-0.023242554968358,-0.0120128270613849,-0.0093532785504173,-0.0251428885156693,-0.0326004760617123,-0.0102519960492676,-0.0199937289918438,-0.0131031662417879,-0.0032322747277081,-0.0225180189445823,-0.0052814551579808,-0.034243321553974,-0.0207404390441131,-0.0888250321252247,0.0119760826638356
2018-01-25,-0.0358787504216495,-0.019887227990757,-0.0238865012817416,-0.0070458597334158,-0.0379693059900692,-0.0046249038688754,-0.0161396116584737,-0.0512608882667041,-0.0306665973301731,-0.0120953526836371,-0.001626355501221,0.0023298221718593,-0.0021607162883175,-0.0318143113179751,-0.0082719477480429,-0.043461752756031,-0.0050874434869457,0.0040937919006332,-0.0160001962532332
2018-01-26,0.0200202418827472,0.0240976318481689,0.0425931864960292,0.0278899031789954,0.0140537636603721,0.100314684047543,0.0030904639018078,0.016525672425049,0.0467905004643701,0.0163796408413641,0.0152286840808543,0.0291049935570968,0.0011639878393793,0.0539346277685876,0.0163301197625914,0.0627236214448178,0.0136538209674546,0.0316325212674839,0.0160001962532333
2018-01-29,-0.0006394843898896,-0.0318388861309044,0.0281708687841623,-0.0121306638131821,-0.0214408351778667,-0.001998811841946,-0.0116152694799664,-0.0331239785430722,-0.0003100501302995,0.0025618412984472,-0.0087393431328583,0.0143621861077666,0.0017435165362612,0.0110760898786474,-0.0178146775312398,-0.0177668575069651,-0.0070236309833778,-0.009189914786937,-0.007968097682943
2018-01-30,-0.0240662556838289,-0.0358794598124255,-0.034367629485181,-0.0187516092703966,-0.018460915488822,-0.0240976513660356,-0.0245566015891269,-0.0252692509153031,-0.0197013050556559,-0.0141724782922039,-0.0381405098618873,-0.0168722782240182,-0.0028240827758259,-0.0271149110497905,-0.0049138319510626,-0.011374975682888,-0.0115198923866759,-0.0192870864451652,-0.0120726179457885
2018-01-31,0.0035977019017909,0.004672658702838,0.0654122574201694,0.0135425079576045,0.0288358065474136,-0.0134117775491226,0.0035582685792396,0.0022996479216219,0.0024180999603085,0.0090420440124675,0.0480242544280441,0.0126097135624701,0.0009143957710421,0.0,0.0186340415744187,-0.0106325283173516,0.0095357633359626,-0.0020037179053651,-0.0122201489490383
2018-02-01,-0.0025063733053406,-0.0065476019232412,-0.0363137177039053,-0.0076166132865346,-0.0379652954397032,-0.0102309222009401,0.0122200505615448,-0.0126633227999442,-0.0071669499647855,-0.0317899707544646,-0.0285368203174285,-0.0217980288581585,0.0081118233811511,-0.017122313163233,-0.0214744715389609,0.0004360310211539,0.0030848824899168,0.0037313097221227,0.0040900965885114
2018-02-02,-0.02810515046644,-0.0500295073477967,-0.062276944841584,-0.0346004812007733,-0.0139584173865351,-0.0319855457894216,-0.0425479790617121,-0.0546080020738438,-0.0130958375031786,-0.0075506980453678,-0.0400968247968089,-0.0294524028439009,-0.0056214492611146,-0.0262460038353373,-0.0109882136918743,-0.0319032461259904,-0.0208989573856737,-0.0222290879034902,-0.0040900965885114
2018-02-05,-0.0425252851937189,-0.0478930236568086,-0.0733050927615343,-0.0413960429108587,-0.0318417484790667,-0.0359585115287269,-0.0512338038048426,-0.0498657296705474,-0.0416883790701418,-0.0493476689491676,-0.0354062983589681,-0.0886943082937988,-0.0203518150918538,-0.045334814338292,-0.0679448301373698,-0.0331877635143008,-0.0356770632417757,-0.0325701032836823,-0.0165293031899736
2018-02-06,0.0361079218150577,0.039371999519672,0.0068906324384137,0.0390290337287322,0.052436376648291,0.0154832436937129,0.0390495348074127,0.0458365295418172,0.0266799042592315,0.0162607085955117,0.1076928066251105,0.0541013175073118,-0.0003385610533834,0.0017652659392829,0.0423438269964114,0.0041806760263467,0.0147907931359909,0.0158036686655636,0.004158123338707
2018-02-07,-0.0366936832283479,-0.0315365018023101,-0.0043010162698867,-0.0365144699710127,-0.0125583703195219,0.0064367063742595,-0.0247257327843426,-0.0383506597002612,-0.103162990472305,-0.0171977951702042,-0.0435507821252777,0.0141738775398796,-0.0148365113107127,-0.0277175026992381,0.0098887400847947,-0.0274895332242864,-0.0400192235964242,-0.0374348658822844,-0.0041581233387069
2018-02-08,-0.0317822673293996,-0.0622823174684155,-0.0333072071037306,-0.0395093634685879,-0.033454181784692,-0.0557279386380116,-0.0409600686511512,-0.056325892229141,-0.0369799743324052,-0.0280506766713418,-0.0490282716278793,-0.0505578334183091,-0.0040454499987894,-0.0583323748740013,-0.0411168804923131,-0.0565979133861435,-0.0369690655812432,-0.0432848057308896,-0.0296005109638351
2018-02-09,0.0150047976958258,0.0496746117499536,0.0079894033355074,0.0207396084603761,0.0255026060316566,0.0276830983250977,0.0236674426274094,0.0221892623733144,0.0141674087990928,0.0266429748832682,0.0101977936417175,0.0647914438066293,-0.0013809484542767,0.0162062727138591,0.0248412209312345,0.039540655085089,0.0271309705001467,0.0285659348293076,0.021232336857864
2018-02-12,0.0132563015706879,0.0291064750086641,0.0321906762987275,0.0144322727996159,0.0370954276887462,0.0198251996484983,0.0293952557154629,0.0417981836272074,0.0241384112928249,0.0286926854315206,0.0431057638452527,-0.0176051007541584,0.0065427342753588,0.008943365568037,0.0257629429308006,0.0182476862129684,0.0252395092376984,0.0143266002670702,0.0
2018-02-13,-0.008383034838115,0.0010094127938411,0.0085251520273159,-0.005920867820863,0.005956172282717,-0.0082877634889292,0.0028830314882506,-0.0022572563116033,-0.0269808770815152,0.0180832524057883,0.0103753170859003,0.0199721396380659,-0.0029219147825939,0.0194901794822784,0.0006088738289624,-0.0375753804005918,-0.0035334960115223,-0.0094622725178928,0.0
2018-02-14,0.0093231636002769,0.0474920680173773,0.0350327805497454,0.0323998571136445,0.0072944911752673,0.0204816838302228,0.0364813735676099,0.0587955612308497,0.0171762756056804,-0.0026913555780462,0.0190527406929544,0.0370890850450203,-0.011424576145401,0.0263053679651007,0.0134557786853942,0.0536247966486076,0.015685852110414,0.016695042044539,0.0451822592098793
2018-02-15,0.0031668007140138,0.0383245676232344,-0.000820027035053,0.0184346027737094,0.0166971254259179,0.0118293326117637,0.0129423971146462,0.0146452878331821,0.0034004772320085,0.0213338906907346,0.0011499226202118,0.0208236426027224,0.0176016914338275,0.0203817020268284,-0.0198686705546988,0.0174079606070045,0.0108582765520166,0.0182395017445197,-0.0080646329648962
2018-02-16,0.0080470595773499,0.0190796024530476,-0.0308229229107947,-0.0137938445145537,-0.0117429633859729,-0.0078706862642703,-0.0124773525187383,0.0117769089838152,0.0110908034672801,-0.0026421111090935,0.0161900473083595,-0.0108496043178143,0.0134231427143259,-0.0114689532686138,-0.0066088356755364,-0.0034574151638682,-0.0009193807118873,-0.0009570205505018,0.0
2018-02-20,0.0265915642650791,0.0310087532769753,0.016778981031203,0.0169700172989708,0.0029285534030312,0.0165435981014124,0.027790841511806,0.0290042144380731,0.0215961154535074,0.0226689434700436,0.0154869852278537,0.0212616137601553,0.0578706600342876,0.0442587868858814,-0.0133500892149221,0.0360542825794632,0.0059619249927498,0.0078186073428654,-0.0122201489490383
2018-02-21,0.0,-0.0093978745867542,-0.0252751602576665,-0.0056930400153268,-0.0040141359097089,-0.0082375881110698,-0.0079919603032005,-0.0220041183012368,-0.0084019051296874,-0.0004310287359174,-0.0080503500717674,-0.03086319187185,0.0003183103979833,-0.014105809038799,-0.0092627879981337,-0.0191125070241124,-0.0196241368547839,-0.0156020884740621,-0.0165293031899736
2018-02-22,0.0016952214934321,-0.0010696611556057,0.0101868354104559,-0.005777909720253,0.0029320190727126,-0.0030520416160488,-0.0069539281679664,-0.0046081390120054,-0.0027372093272481,-0.0025906876892439,-0.0065323648341172,0.0032676695676359,0.0008756510549152,-0.0038818316875482,-0.0194305600185494,0.0006822554194458,-0.0117263990880326,0.0026011090963346,0.0
2018-02-23,0.0202321665407668,0.0166257090312109,0.0192393674822633,0.018097904321531,0.017334393597406,0.041276007771586,0.0142220084396522,0.024853264083786,0.0146683901730363,0.0051745086720687,0.0502419652973657,0.0154897371497129,-0.0021501170049573,0.0255986841512744,0.0181680011222261,0.0097271737918479,0.0350019452147537,0.0294851458015254,0.0082989533192802
2018-02-26,0.0217815952291552,0.0310853245607551,0.0285850728225486,0.0202190159577081,-0.0029999505462863,0.0285027033237118,0.0373145135538896,0.0272283206554859,0.014224251310684,0.0089915427769447,0.0306870092006144,0.0026396908315419,-0.0078431176417055,0.0261915225339338,0.0561924148287273,0.0244621943323889,0.0115504103530887,0.0239084783736931,0.0082303498706935
2018-02-27,-0.0010832222071382,-0.0200950542960143,0.0088176649486563,-0.0170738624255772,-0.0045170113524678,0.0161586592184156,-0.0106080502152201,-0.0253139911552837,0.0248112800920717,-0.0034156193033775,0.0124275178091994,-0.0021111792664435,0.0015253130325739,-0.0016427484146323,-0.0010544856518582,-0.0168368706037445,-0.0179489144727807,-0.0118368169034264,-0.0123711798512666
2018-02-28,-0.0231356662572263,-0.0008678365090911,-0.0340942183821696,-0.0104372254030958,-0.0214752375977856,-0.0125003140513635,-0.0013230396542341,-0.0083565953634757,0.0042821024869812,0.0046939653022347,0.0047236414408997,-0.0166376508304456,8.044358027031563e-05,-0.0169952213876568,-0.0204056887356449,0.0141973432637974,-0.0062091217229505,9.263890967919436e-05,0.0
2018-03-01,-0.0206218411114364,-0.0090704001823014,-0.0174931611534455,-0.0178666891942358,-0.0128632946150843,-0.0298589567444263,-0.0187070382590752,-0.0093737231288911,0.0010116089241825,-0.007692468813279,-0.0246826161072959,-0.0412955370149164,-0.0071651019644107,-0.0025114900216725,-0.0006156423809715,-0.011074087327704,-0.01463973361666,-0.0169403966901426,-0.00833330536358
2018-03-02,0.0137203250693752,0.0166813640919016,-0.0075917023213067,0.0085083816665015,0.0305987410253364,0.0235498947674775,0.0160559997485141,0.0231943530138206,0.0251799989689019,0.004708028166323,0.0308098524617507,0.0184747801302083,0.0025820505265866,0.0236084555111897,-0.0033925369865965,0.0165654361887417,0.0067653842357667,0.0157395449531686,0.0124741353441533
2018-03-05,0.0178231966059231,-0.0069166199905389,0.0084317048155662,0.0243937899340501,-0.0156276879056402,0.0155983560138018,0.0072298300092338,0.0212096373226966,0.0342409198191411,0.0029844406469561,0.0577577886589665,-0.0037694022272984,0.0055451178344419,0.0012271950679587,-0.0113396305898152,0.0102432559767044,0.0110983793690333,0.0072738230714996,-0.0124741353441532
2018-03-06,0.0086305520655064,0.0401346362500818,-0.0126744086222412,0.0223841987609805,0.0159863376550288,0.0191128125273279,0.0194874126879057,0.0479729843669007,0.0219861427250712,0.0033999062967874,0.0323371539944283,0.0272508729027836,-0.003050115335563,0.040462169202921,-0.0296497175551987,0.0271645313158861,0.0011495998516213,0.0062182965840377,0.0083333053635799
2018-03-07,0.0087725375028733,-0.0095471997906826,0.0400052964514616,0.0157015717292833,-0.015702756403692,0.0119570814116175,0.011819263732142,0.0181095172336787,-0.0104094633527262,0.0050784102895822,0.0042709091804608,-0.0013223426264892,-0.0049963843283963,0.0113216480889432,0.00561670353979,0.011121305788153,0.0150443842389274,-0.0103550905772084,0.0041408299805732
2018-03-08,0.0049734149369765,-0.0008418988066282,-0.0223057165066307,-0.0050112364444776,-0.0004049458768922,-0.0113658221282723,-0.0038387380929525,0.0047115734150036,-0.0024094587367341,0.0262458728765304,0.0228967592978479,-0.0027326567850893,-0.0006465035230243,0.0115786410819964,-0.0107797941172302,0.0114124876972423,-0.009091180406499,0.0085302055903958,0.1205340937337796
2018-03-09,0.0214469504265514,0.0370351867916374,-0.0228147163764674,0.0211864446408113,0.0272817707660974,0.0281763820778683,0.0348553675451305,0.0558071978200802,0.0373674922525925,0.0008221716979963,-0.011474480284777,0.0170606535596323,-0.0001618647488904,0.0201336597901589,0.0193843403811777,0.0190050539233545,0.0178758132815806,0.0184601426875231,-0.0487902638149778
2018-03-12,0.0084094610600007,-0.0104421490061804,-0.015504130497411,0.0089849962743867,0.0350776147194268,-0.0129208740319647,0.0101833059450769,0.016314807854227,0.0127503494511706,0.00123174480725,0.0839381805651604,0.0178962118425597,-0.0004849181122226,0.0078666480554478,-0.0034967468354398,0.010471317445202,0.0140299623189239,0.0008963819934437,0.0
2018-03-13,-0.0091489111148436,-0.0212174981445613,0.010362776794199,-0.0156449068011782,-0.0061824243137682,0.0050339732971983,-0.0157288427024269,-0.0206804972038038,-0.0222935916138124,-0.0604707192298081,0.0010101285099726,-0.0082418828151243,-0.0080408865344504,-0.0295363683717993,-0.0507823266035884,-0.018601363828279,-0.0050992359264851,-0.0093602331658636,0.0038387415648465
2018-03-14,-0.0060398595625826,0.009006082017727,-0.0243490887274419,0.0167326685126983,-0.0024146980195841,0.0015436363310252,-0.0003322217753348,-0.0059561168430943,-0.0079887624038533,0.0198538612352622,0.0058720246488334,0.0041495804167492,-0.0026944003527034,-0.0108192974012089,0.0070106233508788,0.0071172873589074,0.0035500364181913,-0.0056220975830046,-0.0038387415648465
2018-03-15,-0.0015955826670792,0.0008299517470537,0.0087643315443682,0.0136631633322573,0.0271427593733867,-0.0190776335466997,0.0030673566922232,0.0019742806647442,0.0028749517115683,-0.0090149577322273,-0.0158492735443113,0.0024093235069014,-0.0034401927108667,0.0007767168454048,-0.0038328617028484,-0.0042640646612329,0.0035377843158985,-0.0023670986823624,0.0038387415648465
2018-03-16,0.0022332157588142,-0.0140330994080292,0.0008722398066078,-0.0017735353557179,-0.0493375219283828,0.0056831565327775,-0.0015740807469809,-0.0052134229515219,0.0066425002801797,-0.000431041698397,0.0291428501999268,0.0045616221150307,0.0030309884459496,0.0042611185170295,0.0121152389595333,0.0018297983223996,-0.0075326426312658,0.0023670986823624,-0.0076926259762766
2018-03-19,-0.00692768591961,-0.0159405759958343,-0.0034934499156452,-0.0061386290323125,-0.0396990818571829,-0.0066666910631916,-0.0392271126233311,-0.019750723335096,-0.0124009655410089,-0.0156529174774972,-0.007289588627817,-0.0385822437133351,0.0031036046176202,-0.0140134875123872,-0.0378228200871824,-0.0108242487856278,-0.0082618843866292,-0.0193732789317817,0.0
2018-03-20,-0.0084850591960154,0.0124014018024637,-0.0283959317568622,-0.0007052743516401,-0.010630089708332,0.0140656998444117,0.0103788243406296,0.0070988541414704,0.0160614052453294,0.0130607647001629,0.0166548665704578,0.0349825271927043,0.0038254544224413,0.0171010978863017,-0.0018862373754498,0.0059372184718097,0.0051442284371635,0.0147251645571995,0.0038538844114299
2018-03-21,0.000970145218743,0.0258326153349333,0.0134110702891276,0.0053009951035041,0.0294539082677178,0.0001940885637371,0.0073965845925203,0.023230018509959,0.0067760412336275,-0.005203940930794,-0.0013092355403583,-0.0040947950804332,-0.0093039635090817,0.0209730939799149,-0.025203550575932,0.0103565820605528,-0.0029043010866817,-0.0075197120313728,0.0
2018-03-22,-0.0246549616896748,-0.0304017582461127,-0.0315768571796061,-0.0430703705947329,-0.009927185139053,-0.014259788408149,-0.0445137399407354,-0.0430948028908731,-0.0271779562062352,-0.0417279947494814,-0.035840336795124,-0.0273668959111188,-0.0085639162079917,-0.0229017790152454,-0.0218890115026927,-0.0366222591836977,-0.0228544011595967,-0.0446108647196378,-0.0077220460939102
2018-03-23,-0.0318695154741711,-0.0626406138501412,-0.0259995827392213,-0.0277858330274568,-0.0044854992764946,-0.0293459121717189,-0.0428830558927957,-0.0584189306855041,-0.0266596446058398,-0.0266441868017103,-0.0833149355367696,-0.0374079557131207,-0.0060553807466871,-0.0337683711824403,-0.0351555625149897,-0.0443469019013746,-0.0257344888434296,-0.0247502442446869,0.0
2018-03-26,0.0598594173906233,0.0542952989706005,-0.0180356608583787,0.0410331979874037,0.0214204343599161,0.0612916755514782,0.0467720420179345,0.0590702469154042,0.0414641029385295,0.0334207084667991,0.024598112390863,0.0482237017352643,0.011745384443873,0.0422267537436547,0.0450027846705376,0.0439276442840623,0.0389227799690283,0.0504050382562054,0.0077220460939103
2018-03-27,-0.022372688733505,-0.0532123928929961,-0.0430594492672757,-0.0351241864825473,-0.0136558514150961,-0.0248880509176707,-0.0501982059752086,-0.0591193826189155,-0.0373244177943326,-0.0376189621129824,-0.0585568151951197,-0.0807246244920543,-0.0007402763852822,-0.0454268297167007,-0.0232507624398314,-0.0415207871958336,-0.0223859795473264,-0.0386354785715961,-0.0116057225355983
2018-03-28,-0.0125997585291558,-0.0252067414078163,-0.0191827766423917,-0.0291799710559882,-0.0319747245689825,-0.0315535207691557,-0.0115680696601673,-0.0321473002551838,-0.0349248081869977,-0.03871455655843,-0.0175191617196811,-0.0186637589807926,-0.0442499270317094,-0.047168868752645,-0.0025560038649167,-0.0205327019045572,-0.0139564750632588,-0.0063577368582842,0.0077518381241682
2018-03-29,0.0134779583302352,0.0282684972719413,0.0241703371320238,0.0205047575096641,-0.0043613107988463,0.0487904024928905,0.0226375851444395,0.0348089325854913,0.0021915841121078,0.0231224547051996,0.0125448197767163,0.0452236084586588,0.0063449988078124,0.0269334547606531,0.0128964921939393,0.0194390782457813,0.0247551975049892,0.0192421802043542,0.0
2018-04-02,-0.0264638120364849,-0.0501487399170023,-0.0531279638373795,-0.0281419177173351,-0.0344064515052326,-0.0625947390224939,-0.0343416944486753,-0.0468060040647986,-0.0416845534974287,-0.0388399953684642,-0.0407100497331084,-0.046579407827341,-0.0153305304757575,-0.0455859083679726,-0.0293010252979215,-0.0429111864974796,-0.0292159974700426,-0.0316835163826986,-0.0077518381241682
2018-04-03,0.0086386145755572,0.0203991894427287,0.0020964848185773,0.0325141406594762,0.0391901831845612,0.0168241234289844,0.0210438304604188,0.0209277937221898,0.0158502950663774,0.0108323128763422,0.0293298578848422,0.0192654284910554,0.0102749403724937,0.0068230474594946,0.0178658094623255,0.0113530315987079,0.0227970617747071,0.0150867730378164,0.0
2018-04-04,0.0190314642861538,0.0288498698928193,0.022775338443824,-0.005883936008431,0.0008868235730852,0.0048125363574273,0.0154968872498224,0.0185169226241667,0.012834478827349,0.0184379039109029,0.035071354770221,0.0039417764970275,-0.0084542414760732,0.0334339217386588,0.0038262299109347,0.0065266473600589,0.0105238178027306,0.0196722418045927,-0.0078123988812887
2018-04-05,-0.0032935423956722,-0.0231232451755415,0.0252666284330152,0.0021161080108465,-0.0028734942340279,0.0077711856428205,-0.004955093622364,-0.0335306158056619,-0.0062293617507995,0.0157409517701372,-0.0688056387469523,-0.0217155697479334,-0.0056468602811676,-0.0045314438850395,0.0009089863118218,-0.0160545535317844,-0.0142104569412009,-0.0190850890973665,0.0116960753229766
2018-04-06,-0.0293467150485853,-0.0365793653131212,-0.0417789540850871,-0.0205952165017953,-0.0319905273793213,-0.0320686863395821,-0.0436200196909997,-0.0226627851855646,-0.0380968865423073,-0.0297813509351596,-0.0280792828115849,-0.0327374409655184,-0.0091900881903068,-0.0335883483473824,-0.0355066650099621,-0.0275005793238746,-0.0209945490710779,-0.0275674511256526,-0.0077822112838162
2018-04-09,-0.0036300634508698,0.0129085965262953,-0.0083594976103294,0.0198399775832566,0.0253245255466862,0.015456794833392,-0.0026939455722535,0.0128724304375101,-0.0008117615624711,0.0043786393592762,-0.0103712877333832,0.0053998142315671,0.0053491559620815,0.0059599746881932,0.0058188705461211,-0.0065817659549577,0.0152067336343224,0.0035126581315195,-0.0117879924329561
2018-04-10,0.0229197942636421,0.0330210491788049,0.0461383548089699,0.0347493003560788,0.0211179478731462,0.0341235814632856,0.0450252318570507,0.0358551420719827,0.0289283236412306,0.0418310337937401,0.0512099985530154,0.0564075567361518,0.019658737057289,0.0407541404749119,0.0247701204594467,0.0242321649366648,0.0117718007883031,0.0252277868714393,0.0272922498106827
2018-04-11,0.0085166072606081,0.0027334321982426,-0.0161619531658575,0.0,0.002374884304205,-0.0033212431571863,-0.0179361547372714,0.0034415660741399,-0.0025957378858008,0.0270972682102165,0.0,-0.007354360254267,-0.0062800445970993,0.0020353858430661,0.0043724491012783,-0.0055398498808454,-0.0046000889494491,-0.0001953879905133,-0.0116057225355983
2018-04-12,0.0241551331808822,0.0265770423192436,0.0261321637849681,0.0033510160895179,-0.0037102379683225,0.0312102892461636,0.0229893134116551,0.0253649914769877,0.006307652277546,0.015734261548476,0.0409485983505407,0.0362854703613968,-0.014866655915111,0.0308332912031319,0.0034479686195164,0.0117360789282399,0.010776120314813,0.0183952015831032,0.0154444641004449
2018-04-13,-0.0025835543894373,-0.0064000584958471,-0.0149927462845909,-0.0028647874128196,0.0308844036162984,-0.0164472685615203,-0.0141205394391021,-0.0111287602464777,-0.0196163272009466,-0.0184566701183027,-0.0068688325519569,-0.0133020263856589,-0.0064143139150758,-0.013897399595375,0.0095557423850437,-0.00550580940964,-0.0277472284662512,-0.0201557853650586,-0.0076926259762766
2018-04-16,0.0038727856021721,0.0141670179416837,0.0159843406984145,0.0050924959746438,0.0097922736574902,0.0103589513957274,0.0116433465379708,-0.0009331946816175,-0.0126753337029483,-0.0114237972471817,-0.0111668975726795,-4.329727753219461e-05,-0.0053917085453271,0.0015980430330681,-0.0173761601058387,0.0186876668761388,0.0051450325882968,0.0130315511909337,0.0
2018-04-17,0.0215610473676702,0.0172580587410129,0.0417334013350174,0.0286144159437907,0.009458889179589,0.021522489880388,0.0161300548107519,0.0422303963950445,0.0324042671650408,0.0222691531536678,0.0117410185279416,0.0257995302930721,0.0029205193747117,0.0271723962017038,0.0105339614876064,0.0096620505235053,-0.0131488128449353,0.0180961163071019,0.0076926259762766
2018-04-18,-0.0063246438561929,-0.0556138133317787,-0.0153260471311453,-0.0304543437483912,-0.0085772098532167,0.0013066362458892,-0.0217499008105359,-0.0411500889425383,-0.0120860062589685,-0.0103912271462361,0.0329379754060359,-0.0049375935146923,-0.0015037187501979,-0.0070175846608514,-0.0021704480005533,-0.0308831626739874,-0.0092604363440791,-0.0003795760041074,0.0076335561630298
2018-04-19,-0.0511985905771978,-0.0668681224508516,-0.0244272046184244,-0.0559163529512197,-0.0273342979473126,-0.0262703158275636,-0.0565392233199332,-0.0679173354955943,-0.0330397614343165,-0.0455255068866795,-0.0491421718819838,-0.0315018395574598,-0.0528828446530468,-0.0625581888491279,-0.0493605363674835,-0.0450498811735615,-0.0587035148304829,-0.0393003018009448,0.0037952430979483
2018-04-20,-0.0010024057300666,-0.0019551067291491,-0.0119404293242829,-0.0107181387090193,-0.023919102633746,-0.0133013449261441,-0.0079501709836847,0.0079519310597339,0.0063224024575524,-0.0240510877440975,-0.015680439243463,-0.0014417976186195,-0.0190284265588708,-0.0159533640827073,-0.0217296656491762,-0.0133573112419826,-0.0147807212113459,-0.0132181252761823,-0.0114287992609783
