rebal_date,solver,converged,iterations,wall_clock_time_ms,initial_residual_norm,final_residual_norm,relative_residual,a_norm_error,two_norm_error,relative_solution_error,condition_number,min_eigenvalue,max_eigenvalue,max_conjugacy_loss,mean_conjugacy_loss
20231102,CG,False,12,0.10924998787231743,0.0035215467073114364,1.7607465606016077e-06,0.0007553736223651935,0.00011982438106314385,0.009627508023228495,0.0006450807488212567,233.71174847535744,4.6709579817969424e-05,0.010916577569806902,1.1039874185727872e-14,3.409816547274481e-15
20231204,CG,False,12,0.10462498175911605,0.0034063093193451187,1.44903566084712e-06,0.0006661461599588107,0.00011447091248368654,0.0113556821882568,0.0007675595478517748,244.1684020671227,4.431655414095431e-05,0.010820702209717944,2.373021631304548e-14,5.950585224362168e-15
20240104,CG,False,12,0.10354098048992455,0.003341408069889849,1.3615388708342408e-06,0.0006315976944332396,0.00010629095194485317,0.010106132424376118,0.0007221276745963717,244.03483836287944,4.380289238467149e-05,0.010689431762919909,7.483843408797273e-15,3.5865411879295855e-15
20240205,CG,False,12,0.10579201625660062,0.002637490589205981,2.1670834184347297e-06,0.000691999413364377,0.00018023555337106392,0.019272731917412418,0.0012182315637990944,236.79054811338423,4.308750883354856e-05,0.010202714833536249,2.2384826039526286e-14,3.5896402839389415e-15
20240306,CG,False,12,0.10095798643305898,0.0029710665314175992,1.3581928043975675e-06,0.0003293884062292149,0.00011185569585482505,0.011295803778952241,0.000728453063276537,221.85873490903967,4.4160043739073396e-05,0.009797291437478681,8.121223961945083e-14,1.572453760960037e-14
20240405,CG,False,12,0.10820900206454098,0.0027743779533177648,2.3091305275584094e-06,0.0005979727777821008,0.0002223076134472109,0.025164198363641987,0.0016433414681320563,217.88534004040486,4.298446155131481e-05,0.009365684021561935,1.2588608804875065e-14,2.8295630236866334e-15
20240506,CG,False,12,0.10379200102761388,0.0035103713412963783,2.265166419338145e-06,0.0004646249276169852,0.00022106424077320214,0.02463226616299562,0.0017550409881947977,211.76973285378736,4.2855320590965195e-05,0.009075459792912112,1.1121060960337785e-14,2.0899144872698704e-15
20240605,CG,False,12,0.1082909875549376,0.00418331046734653,2.355943776809366e-06,0.00043214203287834734,0.00022340663058898874,0.026280884890333967,0.0018412738528117395,192.6674764352297,4.35368144521316e-05,0.008388128172521034,1.4133213051150484e-14,6.862922512713773e-15
20240708,CG,False,12,0.10479101911187172,0.006267338344373106,1.9943176739864975e-06,0.00025680288179094987,0.00019019689994998054,0.022315285288477562,0.001764815704977058,182.1670166525521,4.2936072418151374e-05,0.007821536219192564,3.412190195109029e-14,6.356102601623289e-15
20240806,CG,False,13,0.11066699516959488,0.003921694916693736,1.5691696912002363e-06,0.00031898896575888625,0.000148393331537639,0.017680740916872766,0.0013804925727992708,197.4005510175328,4.3288973190939324e-05,0.008545267160874627,2.152522486528989e-14,5.27141985809935e-15
20240905,CG,False,13,0.11108300532214344,0.004659560981333975,1.5957772780083234e-06,0.0002672485633419578,0.00012778810907967112,0.014772654687907278,0.0010334014028436397,203.52718513037323,4.252643859884502e-05,0.00865528634164258,5.978993677243154e-15,3.18344688596037e-15
20241004,CG,False,13,0.11070800246670842,0.006010741667234015,1.5771742555600758e-06,0.00020927675366232633,0.0001394069489373585,0.01629138640971931,0.001123987386809343,202.94894875795268,4.256204556852012e-05,0.008637922405119236,2.22604136553093e-14,4.57999146678855e-15
20241104,CG,False,13,0.11345901293680072,0.005752417581738698,2.4727608773420583e-06,0.00034695872801137316,0.00027592323471390475,0.03774695052270304,0.002269987438168731,209.839273944385,3.931085055821816e-05,0.00824896033927272,2.8141939464938495e-14,9.17558525194879e-15
