Date,GD,CG,PCG_Jacobi,PCG_SSOR,PCG_IChol,SPY
2023-08-28,1.3303710803797468,1.3303947323350596,1.3302967937027086,1.3302968369766976,1.3302968369766983,1.1644050464303335
2023-08-29,1.3571241079564342,1.3571488084934145,1.3570462041305962,1.3570462460510795,1.35704624605108,1.1811157667666308
2023-08-30,1.3616738885373012,1.3616987282742004,1.3615907394301001,1.361590779816504,1.3615907798165041,1.1859705673440295
2023-08-31,1.3626033565112285,1.362620796820387,1.3625181481509614,1.3625181873935601,1.3625181873935592,1.1842336790049728
2023-09-01,1.376889746493182,1.3768997862462018,1.3768026578877954,1.3768026965615259,1.3768026965615237,1.1864406086926906
2023-09-05,1.3778647019725736,1.3778756200709685,1.3777761576876175,1.3777761963393402,1.3777761963393378,1.1813018852936663
2023-09-06,1.3663044826780917,1.3663192049254378,1.3662161225733218,1.3662161607557017,1.3662161607557004,1.1733336608887401
2023-09-07,1.3269398268486816,1.326935586236078,1.326854737801494,1.3268547747293349,1.3268547747293358,1.169725739543149
2023-09-08,1.3200952901265137,1.3200962102920382,1.3200119677794588,1.3200120053771318,1.320012005377133,1.17148631446319
2023-09-11,1.327543380051959,1.3275449999689295,1.3274618544943781,1.3274618932622955,1.3274618932622968,1.1791653497176406
2023-09-12,1.3189872153539879,1.3189857251392143,1.3189031835354017,1.3189032211892313,1.3189032211892329,1.1726791811991517
2023-09-13,1.325507530396801,1.325506698056527,1.3254233069458443,1.3254233448804338,1.3254233448804347,1.1740456895516418
2023-09-14,1.3353023712514327,1.3352983803881568,1.33522042803957,1.3352204666575436,1.3352204666575442,1.1841252367690507
2023-09-15,1.2978555391227904,1.2978514742110014,1.2977776583268175,1.2977776974920514,1.2977776974920523,1.1697720570721721
2023-09-18,1.3020366334608575,1.3020320252987154,1.3019573043841397,1.3019573431630242,1.3019573431630251,1.1704576625263068
2023-09-19,1.2934695514450938,1.2934668817105124,1.2933943816687856,1.293394421173141,1.2933944211731407,1.1680280176479676
