rebal_date,ADI,AMAT,AMD,ASML,AVGO,INTC,KLAC,LRCX,MCHP,MRVL,MU,NVDA,NXPI,ON,QCOM,TER,TSM,TXN,UMC
2023-01-03,-4.628547541746822,-2.7539807472278066,3.5895875027646533,-0.6030018667260792,-8.53756623057337,4.484573946965309,-9.254534191071578,5.607927462299357,5.215395831025685,3.466085711354257,3.0211059790248758,-2.610770001896731,0.7134694343898522,-7.39805385616011,2.598314373326927,3.1648451235182513,3.583182451173974,1.8680739991570647,-0.5261073795977106
2023-02-02,-1.3976854971745412,-0.42929571675229133,1.210690893194788,-0.17246039309238562,-3.137635246605317,3.6667429681238213,-2.4137858879344347,1.186042664247295,2.1666344255398444,1.976079089653952,1.3117331538960306,-2.10473012594499,-0.0513808538423102,-3.419013644531355,0.8344131053413947,0.5446355379922025,2.194102687662078,-0.40241046685157816,-0.5626766929222026
2023-03-06,-2.78797805602083,-0.6055469633782842,1.368703196067937,-0.06661917223813847,-3.6492773348930045,4.344672463382071,-2.150070011850054,2.28059851381818,2.1959521772608173,1.542104755681586,2.0783320929589797,-2.7208545156019093,0.8140272787256293,-3.6418770392046107,0.3422780534013739,0.45234251519642293,2.273955216166835,-0.24918997600716344,-0.8215531934658359
2023-04-04,-4.6299818952774165,1.6014691106735939,0.7700373043773667,0.24089575700793558,-4.875891164665049,3.610255231360936,-2.7244428461656702,1.710476560981257,2.32196851719835,2.499720049145224,2.288083799506181,-3.740383484789063,3.2304673501138494,-4.799334024929956,0.39500690139796046,0.2820282990844606,2.8968044827003316,1.0307387650393454,-1.1079187127596373
2023-05-04,-3.669503668189557,1.7910133999113893,1.0420458779544213,0.4975464626116078,-4.239563884674785,2.410418676330981,-3.2825678424322486,0.8452409454008569,2.1262472754897006,1.6662488166581544,1.0251129063261775,-2.8909411657340653,2.4153984450540618,-4.20172860041317,0.8660771868691174,1.266861508449041,2.1874566303023557,1.9420646914418804,-0.7974276613559189
2023-06-05,-1.662339864261224,2.143932235299753,0.36129166763511583,0.5294708085840457,-5.862455875181066,2.1298076515176927,-4.27916449860019,1.142562394295208,2.41227124375862,0.7489469915339955,0.7715360410922091,-2.2741973383524496,2.8174620523695735,-4.047156014426625,0.8943322804940312,1.6401424713603354,1.9166837584602106,1.9578579834494538,-0.3409839890286884
2023-07-06,-1.2487781187686169,2.592523840844206,0.962220110680405,1.4460878046151944,-8.634899135421849,2.34442385898946,-5.508170771278749,1.054565021012927,0.3492141820894943,2.0786130211575538,1.7231887772084107,-2.7843363265473533,2.4017409539135257,-5.439762095858361,1.6426777311403535,2.253587874510704,2.1026872736376667,3.9614877571867493,-0.2970717591117205
2023-08-04,-0.9598805117462171,1.7526112845807313,1.2595669413030366,1.9543492530173738,-5.384651160751161,0.8603390142066982,-2.974461312997909,-0.7241211915340905,-0.2324573911872407,1.214418898829412,0.6849611285857083,-2.5173325921770537,1.2206407408604583,-3.4110729455746944,1.437867972164535,1.5533465776932516,1.05577742810447,3.353208573553035,0.8568892930696556
2023-09-05,-2.183591973043823,0.7198993977268088,1.5970549522409898,3.0913786752301524,-5.4648657816768225,0.6943280080629589,-3.7422743334373516,-0.922544466300899,2.667010766885431,1.5064031284567347,0.6715945794104193,-2.807342606250181,1.035394625109708,-4.475209692620214,1.5200515501264058,1.4444455896141677,1.2413157557719754,3.1291460014569346,1.2778058232366067
2023-10-04,-0.7770225806150397,0.8801837800711,1.0529136861331656,2.110695208133579,-3.8439650667177285,0.46502821570823355,-2.5192299276731815,-0.6866909548858948,1.4941499910496592,1.2286687239659415,0.349019436458788,-2.0602255536624297,0.06669160647951164,-2.690274474300873,0.44140492797543734,0.7359117733745917,0.9671602026012731,2.788905885490268,0.9966751204135983
2023-11-02,-0.39671848014558625,1.9720922690448721,1.0546631988689892,3.2644244120918464,-6.646795166265335,0.12134148211173071,-5.415835020343364,-1.7109593039282742,-0.7871701957182718,2.5504837815218075,-0.32677524148279535,-2.872923760580988,0.6849001008345345,-2.0184677206911656,0.18197543006638986,4.3399773572967355,1.6659714114374455,5.258787597762549,0.08102784811887948
2023-12-04,7.309870582366724,-5.949124362745428,-6.284036938622818,-5.641854881146778,22.023585513034078,2.872390302703855,20.04093754465479,2.1699951721395254,1.777248297611001,-6.698044700407411,-0.5227783589805212,7.318524861612245,0.7127761028898553,4.454500000435487,-5.8917416465376125,-14.531740868552854,-0.862398623930199,-17.655513652788855,-3.6425943437350834
2024-01-04,2.0812538912950918,-2.3747142495279694,-0.6504415187390817,-1.1489931420420492,4.176760222059737,0.4581708447557505,4.260226991094347,0.485315580108702,-0.8132155180379852,-2.3274092221576947,-0.11147752439507315,2.0345415865867924,0.6473032700283983,0.9523391728260308,-1.071350184376711,-2.7955106988576874,-0.4936704240096547,-1.7348054856386514,-0.5743235909722918
2024-02-05,5.923813665437042,-8.166422497704112,-0.3166890126208587,2.141581521285003,15.63839641314296,-1.1966344235057718,7.720082914307385,4.760608323240738,-0.48616059620529156,-5.424647558330884,-0.15355985693128074,6.931062310527667,0.9415930560417737,1.210628003069784,-3.828198668639162,-10.159657979322938,-4.101573809267923,-7.814134541689216,-2.620087262834913
2024-03-06,1.1153757419917367,-1.9209359233747307,-0.33768713959990126,-0.1108980820167057,4.437081442018943,-0.5197207508769441,4.2280570508108495,1.1331125817664793,-0.37879482760372707,-1.6165731731246644,-0.8405557374738473,2.4879156388814088,2.348138278476052,-0.3853346894593483,-0.859610665708121,-4.196683274744677,-0.08679962036597981,-1.56070082102104,-1.9353860285757818
2024-04-05,1.730119710798378,-1.3849155790849983,-0.48456578109849446,-0.30461055191953434,2.808697794502628,-0.7513323687420717,2.785103109304801,0.9930009031679495,-0.37202607368708773,-1.5786733468268557,0.846498975196404,1.6918887635614948,1.8159458204071368,-0.5104709281559842,-0.03597349551110147,-2.941707493846075,0.06937962110155786,-2.5447720791282538,-0.8315870000398936
2024-05-06,1.174923939197103,-0.5714336224064424,-0.6321456828982301,-0.6174859809954724,1.7730161242043772,-0.9208457096910264,2.58528248498509,-0.013648183343639037,0.08481434174966611,-1.2796758637989138,0.4021271044994896,1.8005268644613726,1.2263248744233364,-0.4353585238161496,0.0886670069661044,-1.8576763961378309,0.0402580367868649,-1.4477828458337483,-0.39988796835195084
2024-06-05,1.2783069185742628,-0.42958098602908157,-0.621399662987811,-0.3580902416777272,1.121439473760183,-0.5557917442077099,1.6365321831043114,-0.2760599341545391,-0.5245257427707456,-0.8651818779861927,0.16538338203039424,1.5587979775828686,0.5168935796345682,-0.271827488714064,0.3761929227240218,-0.7159843223584369,-0.038180814976796706,-0.5541253733942281,-0.4427982481532776
2024-07-08,0.7396577816864502,0.0058865591680023945,-0.27164897584498277,-0.22135647807996722,0.8323365051269407,-0.3275918061235876,0.8934141806872321,-0.14518547186024766,-0.4940059433580596,-0.582277701125496,0.10544709755033527,0.8937453660854711,0.6546077249358185,-0.2906227878279976,-0.17727293392773844,-0.4557120945900186,0.21139222450302983,-0.17592866578353414,-0.19488458122165045
2024-08-06,0.9433600244127461,0.2877839852767014,-0.5241734357184117,-0.5358586892916954,1.2685309000000569,-0.5014572847629193,1.3925452638257012,-0.8162491544206125,-0.7942173382649151,-0.8289659074597169,-0.006604311476122381,1.3759763721817186,0.9969617906760478,-0.34852759930811456,-0.8502251796586305,-0.5373930638829781,0.1937371356685832,-0.15301845826338062,0.43779495046594163
2024-09-05,1.3361635378391306,0.1161459723710245,-0.3786931509336051,-0.33872091307649865,0.8651778008573353,-0.3844265203172847,0.9813005682052552,-0.6011679841337887,-0.9901825677195054,-0.3468065707421708,-0.07438998904299271,1.0339778528850108,0.547612787961891,-0.4748184381590611,-0.662422659179879,-0.18008755976691487,0.12565797886080773,0.28386747920139915,0.14181237488984705
2024-10-04,1.167794328028789,0.26447486329363434,-0.14292163666865385,-0.34998615555622803,0.6543623000980043,-0.1448589485955915,0.584710069229233,-0.42628651423529523,-0.9274855929212252,-0.43962856294840813,0.007415731432545821,0.899805821065379,0.38521193768574946,-0.38949817383762114,-0.47032745882242916,-0.22911579015501757,0.23305739932400127,0.19201283226032145,0.13126355132281228
2024-11-04,1.280116039909537,0.46347976076805325,-0.14208998694226618,-0.8600909871160347,0.5851530973291804,-0.13643734894885032,0.5307107130630362,-0.497743625092256,-0.9663224567192665,-0.1243127100197581,-0.06900692197344184,0.9382102226179302,0.680756258030886,-0.40408035206408627,-0.4135371408337088,-0.7103786788365445,0.8047105484594713,0.32095818702929957,-0.28009461866118096
2024-12-04,1.96835970799457,0.14601811625830233,-0.34229805931641966,-1.2020042835701505,0.9378499193136908,-0.08176968376542341,0.5504858168070185,0.029854698377814286,-2.136923547378383,0.03288721003321528,-0.11498980139065322,1.466119505703159,0.9658133822941658,-0.4703280148909933,-0.4570176613968024,-0.7038620985666298,1.0872086613095633,0.4309475528022039,-1.1063514206182474
